recency,T,frequency,monetary
0,245,5,25.889999999999997
116,197,48,16.886875
0,274,23,14.481739130434782
265,266,179,24.65418994413408
0,79,20,16.14
205,234,117,18.701282051282053
22,96,60,6.8105
216,234,152,18.967763157894737
149,372,9,24.211111111111112
193,225,69,16.73144927536232
346,368,94,17.88
204,235,50,25.150199999999998
0,105,12,19.258333333333336
202,207,34,20.245
0,245,27,18.055925925925926
34,212,62,13.448064516129032
35,204,14,15.290000000000001
0,42,19,15.297894736842103
0,71,24,21.60083333333333
214,273,118,57.406525423728816
55,71,69,17.574782608695653
227,368,29,20.733448275862067
314,331,258,14.688062015503876
342,364,73,118.16164383561643
244,254,192,4.554322916666666
0,368,8,15.405
0,189,2,19.56
303,319,16,79.22812499999999
0,362,9,15.044444444444443
0,19,32,3.718125
216,284,52,10.907307692307693
269,284,20,15.335999999999999
54,78,156,8.646666666666667
341,358,252,16.25357142857143
136,164,6,282.045
264,266,114,71.35912280701754
43,98,93,3.2713978494623657
303,337,89,17.888988764044946
280,282,163,19.07969325153374
0,366,3,43.25
0,43,10,18.369999999999997
180,253,44,40.235
183,187,30,34.266666666666666
353,358,277,240.6265703971119
0,61,62,5.2296774193548385
307,355,544,5.440955882352942
59,60,62,20.336451612903225
6,82,13,32.5076923076923
129,201,12,18.798333333333332
32,289,3,425.3333333333333
203,271,59,8.099322033898305
112,248,10,65.79
0,241,21,5.369047619047619
26,253,5,399.6
357,366,308,16.482305194805196
352,361,144,37.488194444444446
358,358,270,51.98144444444444
76,114,123,4.319918699186992
0,45,27,24.31962962962963
197,281,79,38.35278481012658
349,368,394,6.263934010152283
354,357,22,75.04681818181818
266,276,438,8.245
347,366,619,11.164426494345719
98,317,87,12.977701149425286
0,78,19,15.879999999999999
44,311,2,450.6
342,366,198,19.40949494949495
0,369,44,13.773863636363638
353,368,196,9.031734693877551
0,26,25,6.117999999999999
0,262,37,7.904594594594595
351,368,225,21.025822222222224
16,107,42,13.723809523809523
69,371,145,5.229448275862069
335,361,178,7.633370786516854
0,364,44,5.825454545454545
218,264,263,3.9858555133079845
203,241,656,10.983734756097562
267,319,82,9.062317073170732
0,31,28,21.5625
61,114,52,12.437692307692307
255,334,116,19.374224137931034
0,53,1,417.59999999999997
0,297,1,3.75
0,176,13,24.846153846153847
0,46,1,464.9
329,358,190,11.648052631578947
161,173,236,5.4741949152542375
225,311,355,20.227323943661972
354,358,444,15.045292792792791
30,67,42,19.906190476190474
316,334,69,21.969565217391306
187,232,95,6.567684210526315
0,30,25,70.5888
0,372,9,23.055555555555557
0,58,34,6.5858823529411765
0,372,2,1001.2
201,315,165,8.942
0,214,13,18.415384615384617
0,318,7,15.261428571428572
0,65,22,16.78818181818182
23,30,42,18.804523809523808
0,96,13,24.355384615384615
124,144,63,19.162539682539684
0,198,23,26.60217391304348
139,143,700,3.987071428571429
0,294,1,34.0
0,273,34,33.69411764705882
285,316,221,25.22877828054299
224,271,54,8.85351851851852
0,260,38,9.51421052631579
314,372,140,5.407857142857143
304,338,254,8.829173228346457
0,57,26,6.599615384615385
110,178,48,13.781666666666666
357,367,157,10.773949044585986
0,60,71,5.232957746478873
176,257,48,4.6379166666666665
199,274,16,15.37125
364,366,331,32.05957703927493
158,259,59,7.156610169491525
0,372,17,18.308823529411764
355,365,183,12.393169398907105
0,19,3,35.86666666666667
131,254,148,4.016148648648649
0,8,5,16.16
34,37,93,16.61956989247312
303,332,314,5.432420382165605
0,282,12,9.198333333333334
0,57,16,15.24
179,180,278,4.303956834532374
0,365,66,6.286060606060606
0,89,18,16.97888888888889
0,11,156,7.452884615384616
110,273,75,21.2564
0,65,24,13.845833333333333
247,270,60,8.949833333333334
186,360,98,4.699897959183673
135,239,93,8.195268817204301
128,270,67,16.740149253731342
175,274,23,12.540000000000001
239,262,149,6.138859060402685
0,192,15,20.636000000000003
12,17,28,19.538214285714286
0,360,15,31.956666666666667
196,204,426,3.878356807511737
355,369,319,20.115047021943575
254,358,28,14.895
365,368,86,18.65988372093023
194,205,188,17.81686170212766
0,95,26,19.138846153846153
0,227,38,9.431052631578947
148,164,26,17.716923076923077
147,185,28,27.685000000000002
0,51,22,15.531818181818181
19,112,8,16.0625
0,156,11,17.92909090909091
0,38,23,14.170000000000002
33,217,12,16.595833333333335
333,334,47,23.5431914893617
0,227,24,17.2275
244,373,10,18.085
76,116,11,22.89727272727273
214,245,165,19.218060606060607
90,288,25,23.554000000000002
360,369,266,62.38477443609022
250,287,116,16.119137931034484
201,302,63,20.066507936507936
284,327,378,26.97505291005291
0,50,11,19.483636363636364
0,43,12,16.12
0,52,14,20.101428571428574
0,186,8,15.57125
0,333,19,17.495263157894737
47,51,20,17.1225
165,176,9,16.101111111111113
19,43,19,17.28421052631579
0,14,2,17.700000000000003
0,368,10,37.569
116,261,52,14.380961538461538
98,158,6,28.959999999999997
335,366,26,19.338461538461537
20,161,11,18.885454545454543
152,175,127,6.434015748031496
248,270,137,20.528029197080293
107,184,7,97.14571428571428
359,364,279,25.53268817204301
272,339,112,18.710089285714286
195,208,156,5.427051282051282
0,84,3,4.433333333333334
158,189,174,8.571436781609195
0,66,1,432.0
250,317,39,18.080000000000002
184,371,37,7.364324324324325
0,37,26,16.532307692307693
341,357,96,4.691770833333334
0,35,36,5.342499999999999
142,336,135,11.693851851851852
369,371,186,3.991559139784946
182,183,97,5.3421649484536085
0,366,45,3.242888888888889
0,64,62,3.26241935483871
14,313,37,7.831891891891891
342,368,157,3.191273885350318
352,360,123,10.333821138211382
46,63,79,11.229240506329115
0,116,44,38.79272727272728
0,29,56,6.485714285714286
362,367,665,5.4943609022556394
366,371,199,15.2643216080402
166,248,86,6.506860465116279
336,365,140,6.634
0,72,18,21.063333333333333
86,91,545,2.7687339449541284
294,323,100,25.555799999999998
0,290,8,14.18
0,36,30,6.125333333333333
274,283,57,10.906666666666668
348,372,136,4.135367647058823
0,276,9,43.50222222222222
267,317,128,8.35015625
212,368,326,7.951687116564417
0,61,55,2.8032727272727276
350,362,626,11.292460063897764
62,84,81,10.245555555555555
0,371,14,16.446428571428573
245,361,6,90.50833333333333
292,373,204,13.797549019607843
151,155,77,16.823246753246753
42,68,53,7.148867924528302
364,369,886,5.140936794582393
0,53,48,3.129791666666667
237,239,44,12.800681818181818
0,54,61,15.262786885245902
0,25,56,4.676785714285714
300,308,235,11.539063829787235
237,289,305,9.99960655737705
215,227,277,6.877220216606498
106,318,33,24.74939393939394
336,358,249,17.451807228915662
0,235,21,19.356190476190477
187,325,19,22.89578947368421
312,316,60,21.437833333333334
310,367,42,28.06095238095238
169,304,86,14.857558139534884
0,109,16,10.475625
0,30,1,20.8
358,359,54,38.61259259259259
188,373,25,20.746799999999997
0,17,16,19.29625
42,281,16,26.04
0,87,7,16.764285714285716
213,252,101,5.02029702970297
0,116,14,16.72642857142857
0,187,7,15.792857142857144
0,226,26,7.738076923076923
231,240,28,76.96321428571427
0,189,21,15.19142857142857
103,107,31,14.175161290322581
152,191,42,15.48595238095238
0,38,41,8.712439024390243
0,267,2,125.75999999999999
0,77,39,8.828974358974358
294,297,89,20.808988764044944
36,291,81,12.697037037037038
0,60,22,17.457272727272727
356,369,143,13.327762237762236
41,130,400,11.148800000000001
341,358,120,45.53433333333333
0,30,3,624.4
202,205,128,12.63125
0,5,7,18.017142857142858
143,150,12,94.4375
0,218,1,179.0
274,284,93,17.358172043010754
323,353,37,39.3772972972973
37,325,12,58.5
154,304,4,73.75
50,74,23,21.07913043478261
358,358,169,23.606923076923078
205,290,49,30.484285714285715
46,92,43,30.51488372093023
70,75,44,17.76772727272727
306,357,52,17.114038461538463
0,18,11,17.76
0,30,15,18.06
58,66,72,8.103194444444446
156,185,214,8.591635514018693
369,372,252,34.50103174603175
285,325,16,57.50625
357,368,228,5.517894736842105
0,31,7,10.142857142857142
112,157,3,31.95
312,373,9,39.75222222222222
184,369,4,38.707499999999996
238,317,148,5.92945945945946
126,236,2,358.0
0,63,11,13.351818181818182
143,154,22,17.288636363636364
273,359,28,36.79071428571429
271,287,30,24.850666666666665
65,311,28,15.483214285714286
0,87,75,16.8976
0,30,22,5.109090909090909
0,137,15,29.982000000000003
333,360,69,15.528840579710145
244,247,97,10.686391752577318
234,266,102,17.01156862745098
0,25,6,158.08
134,247,22,15.42909090909091
0,157,22,29.182727272727274
119,205,65,16.93692307692308
213,331,43,21.519767441860466
273,275,317,17.839211356466876
203,299,308,10.342987012987013
0,194,42,5.735476190476191
0,28,83,4.808313253012048
0,130,13,38.34461538461539
216,245,83,16.34132530120482
158,239,62,19.030483870967743
339,369,514,5.9929766536964975
0,266,5,46.848
158,232,99,52.850808080808086
55,369,69,7.7294202898550735
268,289,78,18.732564102564105
268,327,61,14.02377049180328
355,368,296,15.378851351351353
345,373,143,18.948951048951052
0,114,62,4.9070967741935485
281,309,140,17.350214285714287
91,109,174,8.310862068965516
299,317,77,10.832727272727272
328,364,25,33.6432
0,36,28,13.507142857142856
0,78,2,59.400000000000006
247,269,8,35.9525
20,46,63,4.585873015873016
285,318,81,24.738888888888887
194,303,52,27.034230769230767
0,35,149,18.44288590604027
239,362,186,8.4
56,63,96,21.355
225,253,115,17.313130434782607
349,354,61,32.37131147540984
365,367,195,19.629538461538463
227,277,124,14.306693548387097
0,322,14,21.571428571428573
312,334,74,17.894054054054056
246,261,48,21.294375
363,365,211,4.523317535545024
0,18,65,14.949846153846154
167,178,42,38.61261904761905
0,261,1,25.5
147,306,90,7.397555555555555
244,278,416,25.955480769230768
203,232,116,7.597327586206896
0,165,12,13.608333333333333
0,47,29,7.986551724137931
329,334,123,6.5131707317073175
224,233,39,21.474358974358974
0,288,9,12.91111111111111
0,317,10,15.702000000000002
56,59,35,17.340285714285713
0,233,18,17.08111111111111
0,119,7,19.759999999999998
0,161,9,38.36666666666666
0,185,31,9.491612903225807
0,50,35,6.585714285714285
210,362,248,3.989717741935484
0,334,14,11.220714285714285
70,75,134,18.38186567164179
250,266,27,181.1940740740741
157,264,23,17.965217391304346
355,371,52,21.917884615384615
0,275,24,15.854166666666666
273,288,477,22.328658280922433
0,247,18,25.22888888888889
0,239,15,38.6
83,84,48,20.511875
253,358,35,21.422285714285714
289,311,81,21.167777777777776
0,51,9,13.875555555555556
68,263,14,120.67857142857143
0,24,14,15.27
0,75,23,14.319130434782608
160,177,20,12.585
168,176,13,24.53846153846154
328,360,67,18.91
150,171,101,15.236435643564358
210,241,229,15.362576419213974
276,305,104,16.494807692307692
56,78,5,58.620000000000005
240,273,144,17.134375
0,284,10,15.868
165,203,12,17.195
125,183,54,15.477407407407407
0,289,16,14.056875
0,78,15,21.184
125,131,86,43.79767441860465
0,217,4,14.975
252,296,63,22.915714285714287
0,201,15,20.408666666666665
183,361,80,8.897375
259,316,125,6.2717600000000004
316,373,23,10.431304347826087
97,105,73,45.85356164383562
13,60,2,72.0
0,226,10,20.395
351,362,84,29.455119047619046
253,359,60,6.395833333333333
148,207,19,23.40736842105263
340,368,236,8.871525423728812
141,176,32,53.103125000000006
86,360,29,9.055862068965517
0,29,29,34.93137931034483
347,371,96,7.210625
0,53,38,7.62578947368421
24,60,148,24.054594594594594
88,263,57,27.448421052631577
0,53,13,29.544615384615383
0,53,7,29.177142857142858
342,369,211,10.982085308056874
0,253,4,56.7125
326,366,157,17.71484076433121
298,359,101,10.486336633663367
0,234,9,12.61111111111111
363,368,271,7.202841328413284
0,31,25,4.5692
339,364,467,6.8255888650963605
28,36,62,5.39483870967742
0,65,27,12.17222222222222
58,368,48,8.685208333333334
0,308,21,18.73761904761905
349,368,47,19.985531914893617
356,372,208,9.16389423076923
46,142,47,6.782127659574468
95,359,69,52.73057971014492
349,361,531,5.884595103578154
11,14,35,11.936285714285713
0,35,25,7.6352
0,182,14,10.706428571428573
347,372,29,18.96758620689655
350,362,105,8.725047619047618
11,22,19,16.562631578947368
368,371,555,6.701081081081081
0,312,15,25.5
72,180,40,28.375999999999998
368,369,387,22.067312661498708
0,53,31,30.80322580645161
0,204,9,19.049999999999997
0,15,54,5.186851851851852
0,120,69,4.618115942028985
257,261,56,6.820892857142858
0,362,37,7.2927027027027025
69,186,86,4.057093023255814
0,18,18,9.903333333333332
10,15,111,2.443153153153153
258,299,74,3.9389189189189193
204,312,16,15.0
220,368,116,5.010603448275862
313,366,12,104.44666666666667
0,208,23,2.7582608695652175
41,180,122,4.50827868852459
145,147,73,4.062739726027397
0,127,37,8.572972972972973
137,245,6,127.27333333333333
220,262,114,18.847631578947368
0,35,25,4.312799999999999
95,322,69,15.43985507246377
0,241,15,16.402666666666665
0,57,9,20.869999999999997
169,299,89,18.937752808988765
276,336,291,5.661443298969072
0,21,44,3.440227272727273
346,372,122,8.598852459016394
349,358,140,10.125928571428572
148,180,104,8.952115384615384
12,16,96,5.343854166666667
0,308,1,550.8000000000001
352,361,132,14.04590909090909
35,64,68,8.044117647058824
0,17,49,2.615918367346939
23,124,30,16.614
161,173,55,11.938363636363636
0,21,59,2.7667796610169493
290,305,79,14.375063291139242
0,361,53,4.717735849056604
342,353,66,130.77742424242425
0,95,12,6.895833333333333
238,316,55,25.179090909090906
20,159,14,46.021428571428565
0,31,24,97.03500000000001
287,312,131,19.297099236641223
355,357,471,13.335944798301485
43,89,9,288.9266666666667
267,368,73,16.446849315068494
59,67,99,6.637979797979797
277,292,195,4.648820512820513
348,366,49,20.132244897959183
0,280,6,16.133333333333333
300,315,33,15.851818181818182
44,67,6,60.65
0,123,1,175.2
0,85,28,17.651785714285715
6,308,11,27.91090909090909
158,310,521,3.802418426103647
344,361,721,9.00629680998613
270,365,9,27.040000000000003
336,366,407,30.352063882063884
209,366,157,4.3457961783439485
0,355,17,11.390588235294118
0,46,31,5.0845161290322585
181,196,83,6.261325301204819
369,373,483,5.430393374741201
0,86,1,228.96
283,297,213,5.430046948356807
0,179,8,12.28125
42,51,70,18.30457142857143
237,273,27,21.746296296296297
25,154,8,217.5
0,50,16,87.06625
0,311,19,9.38
0,24,44,8.736136363636364
52,355,58,6.220862068965517
0,11,15,8.524
166,184,125,4.54592
242,291,29,16.834482758620688
70,309,35,8.920857142857143
330,331,406,10.991822660098522
320,332,465,10.252387096774193
0,238,33,5.077272727272728
314,337,107,17.559532710280372
96,169,33,13.520606060606061
343,361,86,4.865116279069767
321,362,251,5.3274103585657375
272,312,57,11.349473684210526
62,281,28,17.706071428571427
162,361,69,5.798550724637681
240,311,24,8.466666666666667
349,373,404,10.045346534653465
0,11,78,4.996410256410256
363,372,109,186.01477064220185
0,65,2,32.7
0,4,49,3.946734693877551
199,219,15,22.426666666666666
0,14,45,5.691333333333334
157,165,28,95.94357142857143
13,33,76,9.826447368421052
209,287,15,83.97066666666666
330,331,213,149.45389671361502
0,164,3,169.6
51,358,56,7.45125
0,219,4,50.967499999999994
332,371,27,271.5111111111111
0,22,89,7.65629213483146
140,255,38,17.19421052631579
226,353,206,10.18368932038835
364,369,59,44.641525423728815
0,36,32,8.2475
356,360,198,161.14555555555555
149,150,82,12.578170731707319
33,366,111,19.67945945945946
0,163,2,16.325
63,248,13,59.37307692307692
199,215,64,18.98
249,261,41,18.998536585365855
369,372,66,19.061515151515152
141,184,6,129.66666666666666
0,79,14,36.27428571428571
251,281,269,25.626096654275095
281,323,30,15.448666666666668
355,367,206,20.517330097087378
323,373,30,19.961000000000002
279,296,117,16.917692307692306
171,217,26,26.861923076923077
41,60,43,17.655116279069766
274,282,271,18.58767527675277
0,71,2,50.4
368,368,328,52.61234756097561
90,218,39,13.459487179487182
332,365,14,18.982857142857142
0,313,43,9.37906976744186
19,37,48,7.62
0,88,54,5.6140740740740736
82,85,134,17.715074626865672
225,226,9,24.03333333333333
0,253,17,22.85
90,247,5,37.284000000000006
253,290,135,16.656
0,219,1,534.24
25,172,135,21.778074074074073
133,310,9,13.433333333333334
31,71,36,15.042499999999999
357,359,276,9.127572463768116
359,367,336,578.5440178571429
104,105,100,17.214000000000002
46,64,19,25.616842105263157
167,359,61,8.484098360655738
0,203,8,16.4625
0,365,17,14.69764705882353
212,339,19,91.4578947368421
0,15,54,5.861111111111111
16,60,111,5.921621621621621
278,373,29,21.463103448275863
6,29,106,6.941698113207548
223,284,27,25.025555555555556
296,313,208,9.018557692307692
0,158,9,32.21777777777778
68,78,41,18.61658536585366
4,14,5,27.4
188,204,88,21.261022727272728
323,367,78,14.423974358974359
108,299,174,4.0088505747126435
0,79,14,13.883571428571429
0,77,29,17.64896551724138
90,93,82,15.312073170731706
117,183,21,19.716190476190476
0,261,24,16.53625
153,212,29,12.987586206896552
175,176,76,27.530526315789476
366,367,109,32.65018348623853
0,248,12,31.214166666666667
31,38,27,18.42814814814815
0,358,10,27.105
0,75,17,16.01294117647059
0,289,40,15.572
12,29,5,227.6
0,220,18,16.033333333333335
19,29,28,24.610714285714288
35,38,38,14.709473684210527
116,322,127,23.598661417322834
44,205,52,22.035384615384615
0,75,14,21.585714285714285
47,309,88,6.881590909090909
0,280,22,17.605
5,63,364,16.713296703296706
0,24,20,15.424000000000001
370,373,963,94.5611422637591
272,301,105,27.85704761904762
0,72,6,85.53333333333335
0,128,40,5.2162500000000005
286,318,87,7.345057471264368
270,285,135,5.665777777777778
0,308,11,13.994545454545454
351,368,82,22.488048780487805
0,53,30,18.226999999999997
169,199,45,16.07133333333333
216,218,73,14.667260273972603
7,19,33,19.78
0,361,6,24.166666666666668
0,359,9,46.96666666666667
360,365,19,62.942105263157885
164,218,47,19.98659574468085
70,71,253,14.34189723320158
363,365,390,6.069538461538461
0,190,14,21.192857142857143
0,53,9,24.817777777777778
0,280,13,12.646153846153847
0,177,3,25.5
273,303,74,11.99554054054054
0,25,9,10.935555555555556
291,316,25,23.156
0,269,25,6.83
0,43,141,4.555460992907801
0,233,5,20.66
27,51,6,24.810000000000002
45,243,42,6.360952380952382
0,359,39,7.444615384615384
311,372,49,18.987959183673468
0,129,2,743.8
146,148,88,22.18693181818182
314,334,105,4.574380952380952
0,205,6,26.316666666666666
66,81,34,15.92529411764706
215,310,26,32.88269230769231
0,19,45,3.6693333333333333
159,173,63,17.81555555555556
55,80,49,9.265510204081632
17,25,142,6.125140845070423
365,372,165,26.251393939393935
0,332,29,11.866896551724137
248,298,271,5.260774907749078
302,373,12,18.895833333333336
64,93,25,15.224
0,242,8,23.20625
357,365,402,8.86773631840796
0,218,5,28.691999999999997
174,179,50,8.978000000000002
105,358,45,4.793777777777778
371,372,439,25.114441913439634
0,236,29,6.043793103448277
120,127,35,35.494285714285716
228,338,208,5.368653846153847
132,232,23,53.92173913043479
180,240,253,9.502648221343874
37,40,196,7.489897959183673
293,367,157,14.03611464968153
349,352,212,18.50877358490566
169,254,50,19.863599999999998
24,37,82,4.715731707317073
345,368,265,10.591283018867925
0,213,55,37.17036363636364
0,17,13,12.436153846153847
0,239,9,12.889999999999999
321,324,551,9.173176043557168
0,78,11,35.88363636363636
94,312,63,4.91047619047619
0,33,56,3.4283928571428572
286,327,233,4.745836909871245
353,361,567,6.986102292768959
244,297,135,15.173703703703703
282,305,306,14.851470588235294
0,57,98,3.9420408163265304
91,222,14,23.542857142857144
194,367,3,190.39999999999998
356,362,67,13.884776119402984
0,312,74,2.896891891891892
0,59,4,20.36
333,354,26,53.073076923076925
0,32,33,15.971212121212123
203,218,50,16.869600000000002
239,257,306,6.602614379084968
0,81,5,15.15
354,359,123,14.748943089430893
62,232,26,19.369230769230768
230,232,39,13.546923076923077
88,120,70,18.92628571428571
301,337,296,7.96820945945946
0,19,20,14.278
83,115,35,15.630285714285716
0,276,7,15.5
0,86,5,124.332
56,176,40,17.80725
0,373,8,12.69375
259,260,157,18.443566878980892
145,365,51,19.77235294117647
0,65,7,19.00857142857143
188,249,91,19.752747252747252
0,138,52,16.70173076923077
0,21,8,20.76
165,177,232,17.004310344827587
255,281,259,18.794285714285714
83,120,44,27.44454545454545
0,277,22,5.343181818181818
355,366,91,28.99934065934066
55,128,82,20.423048780487804
185,211,19,31.337894736842102
354,372,158,18.98392405063291
0,141,38,4.703947368421052
261,287,86,20.96406976744186
193,212,43,14.061395348837209
61,65,18,40.45333333333333
232,298,116,17.71991379310345
36,38,15,23.183333333333334
206,249,68,50.09882352941177
0,227,11,18.7
349,365,53,29.67377358490566
259,309,110,28.892454545454545
318,320,218,7.316376146788991
294,368,27,20.40888888888889
366,367,705,28.89968794326241
362,366,77,17.807532467532468
367,368,303,53.94514851485148
0,263,16,18.631875
32,85,30,66.40366666666667
0,23,11,16.763636363636365
358,368,118,20.968898305084746
0,43,15,15.960666666666667
355,372,127,24.849055118110236
295,302,286,20.06804195804196
342,373,252,18.757142857142856
10,368,19,15.28421052631579
232,359,46,16.107391304347825
0,137,16,12.529375
0,141,15,18.874666666666666
39,171,35,21.866857142857143
326,364,115,19.875739130434784
0,236,19,17.839473684210525
0,260,8,19.36875
264,281,142,17.84957746478873
0,252,24,17.414583333333333
175,206,74,24.653648648648648
103,138,55,14.522545454545455
71,239,31,28.554516129032258
298,301,103,17.70407766990291
362,366,382,27.498664921465966
151,336,5,30.48
137,324,34,7.744999999999999
0,169,7,19.635714285714283
279,289,23,16.743478260869566
0,44,29,18.031379310344825
0,320,10,15.3
0,200,1,326.4
245,267,245,23.085673469387753
0,232,6,23.224999999999998
217,255,274,19.693576642335767
341,367,50,23.9188
270,366,115,21.078608695652175
87,214,10,327.64000000000004
67,138,40,25.825
250,267,192,17.911875
0,15,66,16.064393939393938
82,86,165,17.430363636363637
323,326,218,24.304954128440368
104,183,67,18.509104477611938
0,372,18,16.887222222222224
222,261,35,19.776857142857143
180,233,43,16.293720930232556
365,367,690,19.000028985507246
104,113,25,15.0976
49,58,10,16.824
262,282,97,19.371649484536082
348,360,47,59.39042553191489
219,332,15,23.674
354,358,136,17.076470588235296
0,240,6,18.375
0,112,1,71.4
78,256,35,19.272
158,164,184,9.29592391304348
0,359,1,80.64
259,260,89,18.703932584269666
370,372,740,7.558635135135136
230,250,404,8.436138613861386
152,169,90,9.110666666666667
351,373,25,11.503599999999999
0,32,19,37.514736842105265
0,263,1,15.0
160,211,71,10.880985915492957
98,256,56,6.564821428571428
0,15,21,12.914285714285715
157,166,98,21.243877551020407
308,320,304,13.017861842105262
83,282,38,30.086052631578948
266,323,54,4.552037037037037
0,10,50,3.469
208,305,153,7.932875816993464
0,254,3,18.8
75,100,190,3.408210526315789
122,143,81,8.028641975308643
93,253,12,15.668333333333335
175,247,67,4.23089552238806
0,53,13,10.149230769230769
231,317,68,3.9242647058823534
218,371,128,14.19953125
55,129,5,223.58
0,281,14,16.135714285714286
338,364,189,10.393121693121692
0,29,10,10.61
0,25,52,5.77576923076923
85,264,45,7.618444444444444
329,369,81,8.518518518518519
160,182,111,7.0309009009009005
339,361,404,7.522698019801981
296,334,103,11.526310679611651
290,372,140,9.178857142857142
0,73,10,51.230999999999995
0,11,43,12.698604651162789
357,373,61,88.71983606557377
329,333,828,9.374178743961352
355,368,133,5.261729323308271
57,71,348,4.879511494252873
328,365,17,2.150588235294118
272,277,33,11.747878787878788
299,371,48,77.18479166666667
0,51,13,22.95384615384615
359,364,215,9.24339534883721
162,184,67,27.1655223880597
0,298,30,29.641333333333332
287,288,23,17.33478260869565
0,33,2,17.700000000000003
0,49,61,2.547049180327869
20,23,59,5.800677966101695
0,47,24,4.592083333333334
120,163,162,9.513765432098765
345,372,117,23.254700854700857
0,42,52,6.11826923076923
371,373,7676,5.2787701928087545
0,303,37,5.553513513513513
0,106,5,10.312
0,85,1,2033.1
276,358,51,17.670588235294115
115,333,26,23.300000000000004
1,373,297,18.15222222222222
0,11,24,4.764166666666667
41,227,15,20.750666666666667
0,372,17,12.292352941176471
279,281,15,94.53533333333333
361,365,54,497.76
363,369,197,26.09472081218274
0,304,23,6.170434782608696
0,368,52,4.354807692307693
316,319,219,9.579360730593608
0,323,11,30.08181818181818
310,369,148,21.35135135135135
262,275,90,6.165
333,364,370,28.449513513513512
0,142,9,36.62777777777777
258,288,68,17.027500000000003
260,368,40,10.7045
364,366,270,6.910703703703704
0,204,10,15.59
293,373,43,42.99906976744186
70,255,46,14.857826086956523
0,170,12,19.800833333333333
0,43,26,14.59423076923077
0,173,6,29.75333333333333
0,364,26,17.65076923076923
0,304,8,16.668750000000003
242,246,142,4.6784507042253525
367,371,113,6.151061946902654
0,12,53,2.949811320754717
217,249,102,8.52235294117647
0,129,10,11.135
335,357,65,11.015384615384615
109,322,20,10.0685
38,361,91,6.449340659340659
0,162,34,5.995882352941176
99,155,28,8.717857142857143
0,225,15,7.147333333333333
294,366,192,5.827916666666667
0,44,15,6.363333333333333
0,23,2,128.16
200,373,108,5.01675925925926
121,207,28,5.430714285714286
0,159,31,4.985483870967743
0,190,6,18.7
0,29,19,5.809473684210526
0,21,34,5.325588235294117
302,373,33,24.21181818181818
0,247,12,6.075
0,373,54,4.2968518518518515
0,9,39,9.390512820512821
54,364,37,8.38
296,355,58,7.0456896551724135
0,3,75,4.391466666666667
317,362,92,3.6416304347826083
0,88,23,56.697391304347825
369,373,665,6.1947368421052635
202,266,142,5.776267605633803
0,282,1,207.50000000000003
361,373,31,95.56451612903226
0,372,1,244.08
70,203,21,18.91857142857143
200,246,23,9.240869565217391
297,308,5,168.6
203,239,39,44.62769230769231
121,255,65,6.282461538461539
182,211,90,14.795222222222222
7,58,21,33.535714285714285
3,141,29,5.027241379310345
0,5,72,5.279583333333333
353,362,43,100.02837209302326
0,159,12,8.261666666666667
253,302,18,223.33555555555554
0,130,2,152.28
0,7,2,38.75000000000001
26,259,20,7.478999999999999
0,37,9,19.63111111111111
0,147,1,358.56000000000006
370,371,70,835.864
293,365,71,6.791549295774648
333,373,20,50.42700000000001
365,371,477,4.851425576519916
20,219,19,29.331578947368417
0,249,1,12.75
0,66,31,3.6025806451612907
0,116,7,72.63714285714285
0,171,26,2.8376923076923077
350,372,249,5.206586345381527
0,142,34,3.0120588235294115
340,372,98,4.726632653061224
331,369,325,7.997507692307693
223,261,68,16.15338235294118
0,371,42,2.673095238095238
0,373,81,3.27283950617284
194,361,14,16.3
0,211,29,19.40655172413793
0,241,30,4.506333333333333
0,51,15,22.469333333333335
194,219,165,4.266606060606061
351,366,293,15.301228668941981
0,372,57,5.645438596491228
0,29,21,13.72095238095238
0,365,12,25.076666666666664
224,259,138,5.30731884057971
193,359,30,27.048333333333336
0,145,48,3.1808333333333336
0,22,21,30.064285714285717
0,56,1,20.8
0,185,13,15.274615384615384
314,326,38,5.292631578947368
124,361,29,21.753103448275862
0,226,5,18.669999999999998
169,290,79,8.542911392405063
0,281,2,38.05
89,164,164,11.966219512195122
329,366,91,4.18010989010989
74,86,57,7.282982456140351
0,362,37,4.268108108108108
43,47,53,4.273018867924528
0,23,22,20.212727272727275
248,318,30,70.53966666666666
0,235,31,7.9803225806451605
0,256,14,12.485714285714286
0,373,28,3.671071428571428
0,155,31,6.041612903225806
0,28,30,5.407333333333333
0,4,46,2.6093478260869567
331,364,122,12.111967213114754
229,310,3,174.33333333333334
91,199,29,4.211724137931035
0,51,5,7.69
0,35,164,3.73609756097561
0,152,21,18.56095238095238
0,98,21,5.490952380952381
38,42,9,25.627777777777776
0,334,5,14.7
0,65,33,2.8430303030303032
0,21,110,3.8061818181818183
7,43,49,14.569183673469388
213,245,94,4.288510638297873
207,362,19,3.685263157894737
226,245,19,18.8
361,372,458,8.94622270742358
0,53,7,23.578571428571426
342,366,115,4.6025217391304345
356,360,127,16.445669291338582
0,45,43,4.147441860465117
0,203,7,24.612857142857145
0,359,5,14.88
0,70,20,15.001
362,369,358,18.88642458100559
0,288,19,19.139473684210525
0,9,3,56.72
44,67,18,17.025555555555556
344,366,46,46.0741304347826
164,337,27,26.685925925925925
102,235,7,116.28571428571429
358,364,137,17.465912408759124
0,75,10,31.8
0,40,37,10.711621621621621
